Username,Tweet,Clean_Tweet,Sentiment_Score,Sentiment
user_1857,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_7774,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_5966,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_3554,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_1369,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_7116,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_5878,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_1690,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_9815,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_3915,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_9077,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_5867,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_9157,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_4564,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_4412,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_8360,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_9401,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_2988,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_9523,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_1730,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_5535,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_3896,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_2859,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_9482,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_7793,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_8191,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_9628,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_7263,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_2358,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_6734,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_3466,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_4019,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_5690,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_1374,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_9459,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_1701,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_5067,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_2391,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_1235,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_5281,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_4519,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_5151,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_1438,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_6626,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_4892,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_8776,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_6208,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_7235,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_6993,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_9577,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_1553,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_1336,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_6312,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_8824,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_5687,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_2954,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_5483,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_2073,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_7586,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_1906,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_2292,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_9489,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_2753,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_1182,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_3386,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_9084,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_1671,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_7701,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_5806,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_9408,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_1632,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_5453,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_6797,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_8723,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_5177,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_1235,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_3589,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_1919,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_9136,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_2783,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_1506,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_2221,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_6122,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_9968,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_5428,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_3857,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_7750,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_5704,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_2630,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_6193,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_2863,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_3712,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_7088,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_8065,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_1307,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_8995,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_6127,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_5462,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_7851,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_5014,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_8365,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_3924,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_5434,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_7367,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_5576,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_6816,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_9352,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_6605,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_7803,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_3075,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_5196,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_1964,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_8459,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_7782,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_3258,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_3144,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_6849,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_1432,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_1307,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_2014,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_7721,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_4395,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_7305,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_4898,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_4328,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_7553,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_1305,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_2625,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_6564,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_9843,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_5976,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_5037,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_1230,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_7520,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_4398,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_8238,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_4140,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_9165,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_9758,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_6666,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_1293,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_2756,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_5329,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_1253,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_9244,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_1198,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_7750,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_5814,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_2534,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_1093,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_9168,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_1850,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_9281,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_7241,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_5398,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_6969,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_9099,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_3865,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_2429,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_3257,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_6049,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_2455,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_4679,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_9622,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_9478,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_9701,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_5667,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_1830,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_7181,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_9018,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_6331,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_6445,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_3236,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_1358,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_7770,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_6998,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_3069,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_1178,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_3671,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_9001,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_3892,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_6227,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_1967,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_2384,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_7572,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_5714,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_6345,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_7302,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_6899,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_9454,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_7625,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_8618,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_2997,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_8723,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_8777,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_1133,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_3738,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_3810,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_9992,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_5354,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_3108,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_7982,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_6289,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_8180,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_7931,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_3687,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_8463,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_8998,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_6107,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_5636,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_6547,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_5676,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_1829,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_1881,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_9846,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_3071,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_2859,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_2551,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_7988,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_6851,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_8437,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_4141,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_5247,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_1845,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_3310,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_4300,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_3425,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_6737,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_2013,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_7106,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_8972,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_3800,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_2501,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_5006,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_4820,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_9112,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_5030,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_7482,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_1428,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_8747,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_9094,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_9331,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_8542,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_3447,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_1530,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_3708,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_8449,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_4375,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_1424,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_5601,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_3790,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_6934,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_6436,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_3307,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_8958,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_4968,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_5819,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_5779,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_6848,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_1580,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_7805,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_9272,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_5540,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_1840,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_4414,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_4183,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_3477,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_2606,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_4009,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_7831,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_3189,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_7247,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_1354,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_7114,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_2241,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_7041,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_2019,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_3671,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_6162,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_9495,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_5977,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_4325,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_3401,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_5810,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_4524,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_6070,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_8371,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_3034,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_5765,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_9366,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_1405,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_9471,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_7340,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_3801,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_7152,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_2135,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_5930,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_5761,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_6906,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_7262,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_1443,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
